"school_id","school_name","school_city","school_state","created_at","updated_at","league_id","school_address","school_contact","school_phone","school_fax","school_zip","school_email","billing_name","billing_address","billing_address2","billing_city","billing_state","billing_zip","billing_purchase_order","old_school_id"
4111,"Barstow School","Chittenden","VT","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"223 Chittenden Road",0,"802-773-3763","","05737","jxwilson@rnesu.org","","","","","","","",4931
4410,"East Montpelier School","East Montpelier","VT","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"665 Vincent Flats",0,"(802) 223-7936","(802) 223-3637","05651","rgannon@eastmont.k12.vt.us","","","","","","",5582,1882
5703,"St. Mary's School","Middlebury","VT","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"86 Shannon St.",0,"(802) 388-8392","(802) 388-8392","05753","","","","","","","","091007JZ",4076
6279,"Barstow Memorial","Chittenden","VT","2015-10-14 18:31:49","2015-10-14 18:31:49",2,"223 Chittenden Road",0,"802-773-6926","","05737","jxwilson@rnesu.org","Barstow Memorial","223 Chittenden Road","","Chittenden","VT","05737","",""
5334,"Sherburne Elementary School","Killington","VT","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"686 School House Rd.",0,"(802) 422-3366","(802) 422-3367","05751","","","","","","","",47395,4106
4099,"Atlantic Shores","Chesapeake","VA","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"1217 Centerville Tpke. N",0,"(759) 479-9598","(759) 479-5311","23320-3025","","","","","","","","",3231
5652,"St. Louis Catholic School","Alexandria","VA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"2901 Popkins Ln.",0,"703-768-7732","703-768-3836",22309,"dbaillargeon@stlouisschool.org","","","","","","","",4838
5397,"St. Agnes","Arlington","VA","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"2024 N. Randolf St.",0,"(703) 525-4689","(703) 525-4689",22207,"MPWagner@tidalwave.net","","","","","","","",256
4121,"Bedford Hills","Lynchburg","VA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"4330 Morningside Drive",0,"(804) 384-7926","(804) 384-1703",24503,"irwinlh@lcsedu.net","","","","","","","",1758
5669,"St. Mark Catholic School","Vienna","VA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"9972 Vale Road",0,"703-281-9103","703-766-3430",22181,"mmoore@stmark.org","Darcie Girmus","9972 Vale Road","St Mark Catholic School","Vienna","VA",22181,"",4560
5414,"St. Andrew the Apostle School","Clifton","VA","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"6720 B Union Mill Rd.",0,"(703) 817-1774","(703) 817-1721",20124,"","","","","","","","",3031
5670,"St. Mark Catholic School","Vienna","VA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"9972 Vale Road",0,"703-281-9103","703-281-0675",22181,"mmoore@stmark.org","","","","","","","",4401
4911,"Metz Middle School","Manassas","VA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"9700 Fairview Ave.",0,"(703) 257-8600","(703) 257-8615",20110,"","City of Manassas Sch. Bd.","9000 Tudor Lane","","Manassas","VA",20110,41758,1336
5425,"St. Anne's--Belfield","Charlottesville","VA","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"2132 Ivy Rd.",0,"(804) 296-2848","(804) 295-7370",22903,"","","","","","","",17049,239
4147,"Bishop Sullivan Catholic High School","Virginia Beach","VA","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"4552 Princess Anne Rd.",0,"(757) 467-2881","(757) 467-0284",23462,"","","","","","","",5860,3439
4660,"Hunters Woods Elementary School","Reston","VA","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"2401 Colts Neck Rd.",0,"(703) 262-7400","(703) 262-7497",20191,"","","","","","","","",4064
4153,"Blessed Sacrament","Alexandria","VA","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"1417 W. Braddock Rd.",0,"(703) 998-4170","(703) 998-5033",22302,"","","","","","","","",3684
5189,"Queen of Apostles","Alexandria","VA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"4409 Sano St.",0,"(703) 354-0714","",22312,"e.bischoff@queenofapostlesschool.org","Eric Bischoff","4409 Sano St.","","alexandria","VA",22312,"",4971
5453,"St. Bernadette School","Springfield","VA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"7602 Old Keene Mill Rd.",0,"(703) 451-8696","",22152,"","","","","","","","",3917
5710,"St. Matthew's","Virginia Beach","VA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"3316 Sandra Lane",0,"(757) 420-2455","(757) 420-4880",23464,"","","","","","","","",211
5979,"Walsingham Academy","Williamsburg","VA","2015-05-07 15:12:10","2015-05-07 15:12:10",1,"1100 Jamestown Road",0,"757-229-2642","",23185,"kbanfield@walsingham.org","same as above","","","","","","",4976
6235,"St. Mark Catholic School","Vienna","VA","2015-10-05 18:54:33","2015-10-05 18:54:33",1,"9972 Vale Road",0,"703-281-9103","",22181,"mmoore@stmark.org","St. Mark Catholic School","9972 Vale Road","","Vienna","VA",22181,"",""
5980,"Walsingham Academy Lower School","Williamsburg","VA","0000-00-00 00:00:00","2015-05-07 15:12:10",2015,1,1100,"Kathleen Banfield","757-229-2642","",23185,"kbanfield@walsingham.org","",4816,"1100 Jamestown Road","","VA",23185,""
4968,"Nansemond Suffolk Academy","Suffolk","VA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"3373 Pruden Blvd.",0,"(757) 539-8789","(757) 539-5256",23434,"pmuldoon@nsacademy.org","Nansemond-Suffolk Academy","3373 Pruden Blvd","","Suffolk","VA",23434,"",3899
6248,"St. Matthew's School","Virginia Beach","VA","2015-10-07 12:39:14","2015-10-07 12:39:14",1,"3316 Sandra Ln.",0,7574202455,7574204880,23464,"lgoldberg@smsvb.net","Louis Goldberg","3316 Sandra Ln","","Virginia Beach","VA",23464,"",""
5232,"Rockbridge County High School","Lexington","VA","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"143 Greenhouse",0,"(504) 463-5555","(540) 463-6152",24450,"lollis@rockbridge.net","Rockbridge Co. Schools","1972 Big Springs Dr.","","Lexington","VA",24450,1411,100
5248,"RS Payne Elementary","Lynchburg","VA","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"1201 Floyd St.",0,"(434) 522-3762","(434) 522-3791",24501,"","","","","","","","",4046
4483,"G.W. Carver Elementary","Salem","VA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"6 East 4th Street",0,"(540) 387-2492","",24153,"","","","","","","","",3751
5779,"St. Rita School","Alexandria","VA","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"3801 Russell Rd.",0,"(703) 548-1888","(703) 519-9389",22305,"","","","","","","","",3923
6048,"School #5469","Oakton","VA","2015-05-07 15:32:57","2015-05-07 15:32:57",1,"",NULL,"","","","","","","","","","","",""
4266,"Charlottesville Catholic School","Charlottesville","VA","2015-05-07 15:11:59","2015-05-07 15:11:59",1,"1205 Pen Park Rd.",0,"434-964-0400","",22901,"a.bessell@cvillecatholic.org","","","","","","","",4894
4522,"Greenbriar West Elementary","Fairfax","VA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"13300 Poplar Tree Rd.",0,"(703) 633-6703","(703) 633-6797",22033,"","","","","","","","JH091203",1704
4267,"Charlottesville Catholic School","Charlottesville","VA","2015-05-07 15:11:59","2015-05-07 15:11:59",1,"1205 Pen Park Road",0,"434-964-0400","",22901,"a.bessell@cvillecatholic.org","Kelly Trout","1419 Cedarwood Court","","Charlottesville","VA",22903,"",5000
5550,"St. Gregory the Great School","Virginia Beach","VA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"5343 Virginia Beach Blvd.",0,"757-497-1811","",23462,"jmazzeo@sggsvb.org","St. Gregory School","5343 Virginia Beach Blvd.","","Virginia Beach","VA",23462,10190,4784
6065,"Walsingham Academy Lower School","Williamsburg","VA","2015-05-07 15:39:54","2015-05-07 15:39:54",1,"",NULL,"","","","","","","","","","","",""
6074,"School #5784","Virginia Beach","VA","2015-05-07 15:48:47","2015-05-07 15:48:47",1,"",NULL,"","","","","","","","","","","",""
4291,"Christ the King Catholic School","Norfolk","VA","2015-05-07 15:11:59","2015-09-13 20:24:11",1,"3401 Tidewater Drive",0,"757 625-4951","757 623-5212",23509,"mgoretskie@ctkparish.org","Dr. Francine Gagne","Christ the King Catholic School","3401 Tidewater Drive","Norfolk","VA",23509,"",4859
5073,"Our Lady of Good Counsel","Vienna","VA","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"8601 Wolftrap Rd.",0,"(703) 938-3600","(703) 938-2933",22182,"","","","","","","","",3633
5842,"St. William of York Catholic School","Stafford","VA","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"3130 Jefferson Davis Highway",0,"(540) 659-5207","(540) 659-9863",22554,"","","","","","","","",4069
4318,"Colonial Elementary School","Blue Ridge","VA","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"2941 Webster Rd.",0,"(540) 977-6773","(540) 977-4219",24064,"","","","","","","","01388",3403
6367,"St. Matthew's School","Virginia Beach","VA","2015-11-12 17:47:26","2015-11-12 17:47:26",1,"3316 Sandra Ln",0,7574202455,"",23464,"lgoldberg@smsvb.net","","","","","","","",""
4594,"Holy Cross Academy","Fredericksburg","VA","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"250 Stafford Lakes Pkwy.",0,"(540) 286-1600","",22406,"jjames@holycrossweb.com","","","","","","","",3941
6388,"st. John the Apostle Catholic school","Virginia Beach","VA","2016-03-17 17:16:03","2016-03-17 17:16:03",1,"1968B Sandbridge Rd.",0,"757-821-1100","",23456,"mcotton@sjavb.org","Tracey Dooley","1968 Sandbridge Rd","","Virginia Beach","VA",23456,"",""
6134,"Walsingham Academy Lower School","Williamsburg","VA","2015-08-31 16:21:30","2015-08-31 16:21:30",1,"1100 Jamestown Road",0,"757-229-2642","",23185,"kbanfield@walsingham.org","Kathy Banfield","1100 Jamestown Road","","Williamsburg ","VA",23185,"",""
5884,"The Becket School","Oakton","VA","2015-05-07 15:12:10","2015-05-07 15:12:10",1,"11007 Blenheim Dr.",0,"703-915-2043","",22124,"yuppup@aol.com","Susan Spalding","11007 Blenheim Dr.","Oakton","","VA",20194,22124,4469
4398,"Duchesne Elementary","Duchesne","UT","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"Drawer 370",0,"(435) 738-1290","(435) 738-1313",84021,"","","","","","","","",3933
4155,"Blessed Sacrament School","Sandy","UT","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"1745 East 9800 South",0,"(801) 572-5311","(801) 572-0251",84092,"","","","","","","",2375,3653
4159,"Bloomington Hills Elementary","St. George","UT","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"919 E. Brigham Rd.",0,"(435) 674-6495","(435) 652-4703",84737,"","","","","","","","",3768
4175,"Bonneville Elementary","Salt Lake City","UT","2015-05-07 15:11:58","2015-09-23 19:50:05",2,"1145 So. 1900 E.",0,"(801) 584-2913","(801) 584-2919",84108,"sarah.mack@slcschools.org","","","","","","","",4173
4710,"J.E. Cosgriff School","Salt Lake City","UT","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"2335 Redondo Ave.",0,"801-486-3274","801-484-8270",84108,"gbrown@cosgriff.org","","","","","","","",4947
5998,"West Clinton Elementary","Clinton","UT","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"2826 West 1800 North",0,"(801) 402-2700","(801) 402-2701",84015,"","","","","","","","",3991
4743,"Juan Diego Catholic High School","Draper","UT","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"11800 South 300 East",0,"(801) 984-7309","(801) 984-7601",84020,"","","","","","","","",3422
4744,"Judge Memorial Catholic High School","Salt Lake City","UT","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"650 South 1100 East",0,"(801) 363-8895","(801) 236-2923",84102,"eberg@judgememorial.com","","","","","","","",556
4608,"Holy Family Catholic School","Austin","TX","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"9400 Neenah Ave",0,"512-246-4455","512-246-4454",78717,"drshoema@alum.mit.edu","David R Shoemaker","15204 Calaveras Dr","","Austin","TX",78717,"",4745
4609,"Holy Family Catholic School","Austin","TX","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"9400 Neenah Ave.",0,"(512) 246-4455","(512) 246-4454",78717,"","","","","","","",110102,2610
6145,"Christ the King Catholic School","Dallas","TX","2015-09-08 17:57:30","2015-09-08 17:57:30",1,"4100 Colgate",0,"214 365-1234","214 365-1236",75225,"kdow@cks.org","Christ the King Catholic School","4100 Colgate","","Dallas","TX",75225,"001",""
5890,"The Highlands School","Irving","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",1,"1451 E. Northgate Drive",0,"972-554-1980","",75062,"bengel@thehighlandschool.org","","","","","","","",4792
5891,"The Imani School","Houston","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"12401 S. Post Oak Rd.",0,"(713) 723-0616","(713) 723-6143",77045,"","","","","","","","",1966
5893,"The Kinkaid School","Houston","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"201 Kinkaid School Dr.",0,"713-243-6552","",77024,"sheri.offenhauser@kinkaid.org","Sheri Offenhauser","201 Kinkaid School Dr","","Houston","TX",77024,"",4650
5898,"The Winston School","Dallas","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"5707 Royal Lane",0,"(214) 691-6950","(214) 691-1509",75229,"","","","","","","","",3450
4363,"Cypress Grove","College Station","TX","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"900 Graham Rd.",0,"(979) 694-5600","979-694-5604",77845,"nboswell@csisd.org","College Station ISD","1812 Welsh Avenue","","College Station","TX","77840-4800",100588,3721
5900,"Thornton Elementary School","Temple","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"2900 Pin Oak Dr.",0,"(254) 791-6547","",76502,"","Temple ISD","PO Box 788","","Temple","TX",76503,500720,3160
4370,"Decatur Intermediate","Decatur","TX","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"4035 Hill",0,"","",76234,"","Decatur ISD","501 East Collins","","Decatur","TX",76234,"102 4000 689",3451
5908,"Tomball High School","Tomball","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"30330 Quinn Rd.",0,"(281) 357-3220","(281) 357-3248",77375,"","Tomball ISD","221 West Main St.","","Tomball","TX","77375-5595","",1448
4117,"Baytown Jr. High School","Baytown","TX","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"7707 Bayway Dr.",0,"(281) 420-4560","(281) 420-4908",77520,"","Goose Creek CISD","PO Box 30","","Baytown","TX",77522,"0240230",3541
5654,"St. Louis School","Austin","TX","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"2114 St. Joseph Blvd.",0,"(512) 454-0384","(512) 454-7252",78757,"kayoungpeter@hotmail.com","","","","","","","",417
4119,"Beck Junior High School","Katy","TX","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"5200 South Fry Rd.",0,"(281) 647-3300","(281) 647-3317",77450,"","Katy ISD","PO Box 159","","Katy","TX","77492-0159",229669,2230
5915,"Treasure Hills Elementary","Harlingen","TX","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"2525 Haine Dr.",0,"(956) 427-3180","(956) 427-3187",78550,"","","","","","","","",3676
5151,"Pickett Elementary","Georgetown","TX","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"1100 Thousand Oaks Blvd.",0,"(512) 943-5050","(512) 943-5059",78628,"","","","","","","",44725,3475
4641,"Holy Trinity Episcipal School","Atascocita","TX","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"19330 Pinehurst Trail Dr.",0,"(281) 852-4899","(281) 852-4969",77346,"","","","","","","","",3069
4902,"Meadow Wood Elementary School","Houston","TX","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"14230 Memorial Dr.",0,"(281) 560-7400","(281) 560-7409",77079,"","SBISD Accounts Payable","PO Box 19432","","Houston","TX","77224-9432","",2531
5671,"St. Mark Catholic School","Plano","TX","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"1201 Alma Dr.",0,"(972) 578-0610","",75075,"donna.ostermann@stmcs.net","St. Mark Catholic School","1201 Alma Drive","Plano","","TX",75075,"",3683
5163,"Plum Creek Elementary","Joshua","TX","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"500 Plum St.",0,"(817) 202-2500","(817) 202-9133",76058,"kozoraj@joshuaisd.org","Joshua ISD","PO Box 40 310 18th St.","","Joshua","TX",76058,"007090056",4266
5422,"St. Ann's School","Midland","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"2000 W. Texas",0,"(432) 684-4563","",79701,"","","","","","","","",3830
4143,"Bishop Lynch High School","Dallas","TX","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"9750 Ferguson Rd.",0,"(214) 324-3607","(214) 324-3600",75228,"jeff.morrow@bishoplynch.org","Jeff Morrow","9750 Ferguson Road","","Dallas","TX",75228,"",3574
5424,"St. Anne Catholic School","Tomball","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1111 S. Cherry St.",0,"(281) 351-0093","(281) 357-1905",77375,"","","","","","","","",3171
5170,"Popham Elementary","Del Velle","TX","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"7014 Elroy Rd.",0,"(512) 386-3777","(512) 386-3755",78617,"","Del Valle ISD","5301 Ross Rd. Suite 118","","Del Valle","TX",78617,5110000024,3575
4659,"Hudson PEP School","Longview","TX","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"1609 Lilly St.",0,"(903) 753-7427","(903) 753-8256","75602-3123","","","","","","","","",3705
5684,"St. Mary of Carmel Catholic School","Dallas","TX","2015-05-07 15:12:08","2015-11-02 17:02:39",1,"1716 Singleton Blvd",0,"214-748-2934","214-760-9052",75212,"kaitlyn.aguilar@smcschool.org","","","","","","","",4822
5685,"St. Mary of Carmel School","Dallas","TX","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"1716 Singleton Blvd",0,"214-748-2934","214-760-9052",75212,"kelly.moeller@smcschool.org","","","","","","","",4786
4922,"Miller Elementary School","Richardson","TX","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"5651 Coventry Dr.",0,"(469) 752-2700","(469) 752-2701",75082,"","","","","","","","",3401
5434,"St. Austin Catholic School","Austin","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1911 San Antonio Street",0,"512 477-3751","",78705,"rgriffin@staustinschool.org","Fred Valle","1911 San Antonio Street","","Austin","TX",78705,"",4983
5179,"Prince of Peace Catholic","Plano","TX","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"5100 Plano Parkway West",0,"972-380-5505","972-380-2570",75093,"lhayden@popplano.org","","","","","","","CathMath1314",4875
5435,"St. Austin Catholic School","Austin","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1911 San Antonio St.",0,"(512) 477-3751","(512) 477-3079",78705,"dvdslater@aol.com","Jane Slater","1911 San Antonio St","","Austin","TX",78705,"MS1013",3553
5436,"St. Austin Catholic School","Austin","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1911 San Antonio Street",0,"(512)477-3751","",78705,"rgriffin@staustinschool.org","","","","","","","",4815
5437,"St. Austin Catholic School","Austin","TX","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1911 San Antonio Street",0,"(512)477-3751","",78705,"rgriffin@staustinschool.org","St. Austin Catholic School","1911 San Antonio Street","","Austin","TX",78705,"",4840
4163,"Blunt Middle School","Aransas Pass","TX","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"2103 Demory Lane",0,"(361) 758-2711","(361) 758-4690",78336,"","Aransas Pass ISD","244 W. Harrison Blvd.","","Aransas Pass","TX",78336,"00006873",3054
5700,"St. Mary's School","Temple","TX","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"1019 South 7th St.",0,"(254) 778-8141","(254) 773-1396",76504,"","","","","","","","",3650
4689,"Incarnate Word Academy","Brownsville","TX","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"244 Resuca Blvd.",0,"(956) 546-4486","(956) 504-3960",78520,"","","","","","","","",3737
4690,"Incarnate Word Academy","Corpus Christi","TX","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"2920 S. Alameda",0,"(361) 883-0857","(361) 881-8742",78404,"","","","","","","","",4030
4691,"Incarnate Word Academy Middle School","Corpus Christi","TX","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"2917 Austin St.",0,"(361) 883-0857","(361) 882-9193",78404,"","","","","","","","",4087
4184,"Bransford Elementary","Colleyville","TX","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"601 Glade",0,"(817) 788-4420","(817) 428-1203",76034,"","Grapevine-Colleyville ISD","3051 Ira E. Woods Ave.","","Grapevine","TX","76051-3897","",938
5725,"St. Monica Catholic School","Dallas","TX","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"4140 Walnut Hill Lane",0,"(214) 351-5688","(214) 352-2608",75229,"","","","","","","","",3909
