school_id,school_name,league_id,school_contact,school_phone,school_fax,school_email,billing_name,old_school_id
4333,Conway Elementary School,2,0,(603) 447-3369,(603) 447-6981,,,3693
4334,Cooper Elementary,2,0,(316) 554-0934,(316) 524-9407,,,3318
4335,Copia Academy,2,0,(601) 892-3770,(601) 892-6222,,,3945
4336,Copper Beech Elementary,2,0,(215) 884-8001,(215) 881-2002,hudsag@abington.k12.pa.us,Abington SD,2956
4337,Corey Elementary,2,0,(817) 561-3900,(817) 561-3905,,Arlington ISD,3774
4338,Cornell Elementary,2,0,(412) 264-5010,(412) 264-4142,,,3299
4339,Cornerstone Christian Academy,2,0,(440) 943-9260,(440) 943-9262,,,3732
4340,Cornwall Elementary School,2,0,(717) 273-4571,(717) 273-5287,,Cornwall-Lebanon SD,2046
4341,Corpus Christi,1,0,(719) 632-5092,,,,4230
4342,Corpus Christi,1,0,(415) 587-7014,(415) 587-1575,,,3855
4343,Corpus Christi School,1,0,812 422-1208,812 422-1243,sseitz@evdio.org,Martha Craig,4925
4344,Corpus Christi School,1,0,(310) 454-9411,(310) 454-3776,,,3347
4345,Councill Middle School,2,0,(256) 825-2846,(256) 825-7473,,,3749
4346,Country Dale Elementary School,2,0,(414) 529-8240,,,Franklin PS,3324
4347,Covenant Christian High School,2,0,(317) 390-0202,(317) 390-6823,,,2673
4348,Covenant Christian High School,2,0,(616) 453-5048,(616) 453-4277,,,3802
4349,Covington Elementary School,2,0,(402) 494-4007,(402) 494-6300,,South Sioux CCS,3142
4350,Coyle and Cassidy High School,1,0,(508) 823-6164,(508) 823-2530,amolloy@coylecassidy.com,,3123
4351,Coyote Valley School,2,0,(707) 987-3357,(707) 987-4111,welton6@att.net,Middletown USD,2705
4352,Crabapple Lane Elementary,2,0,(770) 487-5425,(770) 487-6590,,,3477
4353,Cranberry High School,2,0,(814) 676-8504,(814) 676-5156,,,3699
4354,Crenshaw School,1,0,(407) 876-9122,(401) 876-9424,,,4085
4355,Crescent City Jr/Sr High School,2,0,(386) 698-1629,(386) 698-3073,,,3384
4356,Crestline Elementary,2,0,(205) 871-8126,(205) 877-8324,,,2730
4357,Crestwood School,2,0,(217) 465-5391,(217) 466-1225,mclark@crestwood.k12.il.us,Community USD No. 4,3936
4358,Cross Keys Middle School,2,0,(314) 506-9700,(314) 506-9701,,,3423
4359,Cudahy Elementary School,2,0,(414) 294-7100,(414) 489-3006,,Cudahy SD,4149
4360,Culver City High School,2,0,(310) 842-4200,(310) 842-4303,jeroddien@ccusd.org,,2939
4361,Cuyahoga Heights Elementary,2,0,(216) 429-5880,(216) 429-5883,dmueller@cuyhts.k12.oh.us,Cuyahoga Heights Bd. Of Ed.,2099
4362,Cuyahoga Heights Middle School,2,0,(216) 429-5757,(216) 429-5735,,Cuyahoga Heights Bd. Of Ed.,2098
4363,Cypress Grove,2,0,(979) 694-5600,979-694-5604,nboswell@csisd.org,College Station ISD,3721
4364,Daves Creek Elem.,2,0,770-888-1222 ext. 17,770-888-1223,ccaldwell@forsyth.k12.ga.us,Carolyn Caldwell,4579
4365,Davis Elementary School,2,0,(202) 645-3220,(202) 645-3215,,,3499
4366,De La Salle Collegiate High School,1,0,(810) 778-2207,(810) 778-5118,bbacon@delasallehs.com,,455
4367,De Smet Jesuit High School,1,0,(314) 567-3500,(314) 567-1510,fhawkey@tetranet.com,De Smet Jesuit,408
4368,Deal Yeshiva Boys School,2,0,(732) 663-1717,(732) 663-1700,,,4227
4369,Dean Rusk Middle School,2,0,(770) 345-2832,(770) 345-5083,,,3569
4370,Decatur Intermediate,2,0,,,,Decatur ISD,3451
4371,Defiance Catholic School,1,0,419-782-2751,,ddorothy@worthwhile.com,Defiance CSD,4431
4372,Del Obispo Elementary,2,0,(949) 493-4013,(949) 488-3062,,Capistrano USD,3453
4373,DeLaSalle Institute,1,0,312-842-7355,312-842-5640,collettit@dis.org,,4900
4374,Delaware County Christian School,2,0,(610) 353-6522,(610) 325-3559,petelake@juno.com,,1718
4375,DePaul C.H.S.,2,0,974.694.3702,,tobackr@dpchs.org,,4588
4376,DeSales Catholic High School,1,0,509-525-3030,509-527-0361,gfazzari@thewwcs.com,Greg Fazzari,4963
4377,DeSales Catholic School,1,0,,,,Lockport CSD,3512
4378,DeSales High School,1,0,(315) 789-5111,(315) 789-8230,,,3441
4379,Desert Shadows Middle School,2,0,(480) 982-1110,(480) 982-4913,,Apache Junction USD,3412
4380,Desert Shadows Middle School,2,0,(520) 377-2646,(520) 377-2674,,Nogales USD #1,4129
4381,Detroit Catholic Central,1,0,248-596-3810,,ahodgins@catholiccentral.net,,4955
4382,DeWitt Clinton Elementary School,2,0,(716) 478-4605,(716) 478-4615,,Lockport CSD,3443
4383,Divine Child High School,1,0,(313) 562-1990,(313) 562-9361,sharpa@divinechildhighschool.org,,486
4384,Division Avenue High School,2,0,516-520-8350 ext. 71,516-796-6092,amccarthy@levitownschoold.com,Levittown School District,4903
4385,Dixie Bee Elementary,2,0,(812) 462-4445,(812) 462-4447,,,2670
4386,Dominican High School,1,0,(414) 332-1170,(414) 332-4101,,,4056
4387,Dousman,2,0,(262) 965-6550,,,,3489
4388,Dowling Catholic High School,1,0,(515) 225-3000,(515) 222-1056,,,3776
4389,Downers Grove South High School,2,0,(630) 795-8751,(630) 795-8599,,,3327
4390,Downingtown High School East,2,0,(610) 363-6400,(610) 903-1047,,Downingtown Area SD,3278
4391,Downingtown High School West,2,0,(610) 269-4400,(610) 269-1801,jkrusinsky@dasd.org,Downingtown Area SD,3277
4392,Dr. W.T. Griggs,2,0,(252) 453-2700,(252) 453-2132,,,3658
4393,DRS/HALB Yeshiva High School,2,0,(516) 295-7700,(516) 295-4790,,,3983
4394,Drum Point School,2,0,(732) 262-2570,(732) 262-2795,,Brick Twnshp Bd. Of Ed.,4135
4395,Dublin High School,2,0,(925) 833-3300,(925) 833-3322,dotdow@aol.com,Dublin USD,603
4396,DuBois Area Catholic School,1,0,(814) 371-3060,(814) 371-3215,,,3944
4397,Duchesne Academy,1,0,(402) 558-3800,(402) 558-0051,,,3689
4398,Duchesne Elementary,2,0,(435) 738-1290,(435) 738-1313,,,3933
4399,Duluth Middle School,2,0,(770) 476-3372,(770) 232-3295,adam_conn@gwinnett.k12.ga.us,,4143
4400,Duluth Middle School,2,0,770-476-3372,,adam_conn@gwinnett.k12.ga.us,,4888
4401,Dutch Broadway School,2,0,(516) 326-5550,(516) 326-0519,,Elmont UFSD,3294
4402,Dyer Intermediate School,2,0,(262) 763-0220,(262) 767-5583,,Burlington ASD,2940
4403,Dyker Heights Intermediate School,2,0,(718) 833-9363,(718) 836-1786,,,3895
4404,East Chapel Hill High School,2,0,(919) 969-2482,(919) 969-2492,tdallen@chccs.k12.nc.us,,3514
4405,East Elementary School,2,0,(715) 243-7400,(715) 243-8417,,New Richmond SD,3346
4406,East End Intermediate,2,0,(501) 888-1477,,,Sheridan SD #37,3598
4407,East Granby Middle School,2,0,(860) 653-2541,(860) 413-9126,,East Granby Bd. Of Ed.,1518
4408,East Hills Middle School,2,0,(248) 341-6200,(248) 341-6299,,,3668
4409,East Marion Elementary,2,0,(601) 731-1498,(601) 731-2037,,Marion CSD,4060
4410,East Montpelier School,2,0,(802) 223-7936,(802) 223-3637,rgannon@eastmont.k12.vt.us,,1882
4411,Eastbury School,2,0,(860) 652-7858,(860) 652-7866,,Glastonbury Bd. Of Ed.,1808
4412,Eddyville-Blakesburg Junior/Senior HIgh,2,0,(641) 969-4288,(,donna.bohlmann@rocketsk12.org,Eddyville-Blakesburg-Fremont Jr/Sr. High,4142
4413,Eden Elementary,2,0,(716) 992-3610,(716) 992-3660,jfunke@edencsd.wnyric.org,Eden Central School,1569
4414,Edgerton Elementary,2,0,414-525-8900,414-525-8901,croth@whitnall.com,Rene Freyer,4612
4415,Edison High School,2,0,(732) 650-5200,(732) 650-5259,,Edison Bd. Of Education,2471
4416,Edmund Burke Academy,2,0,(706) 554-4479,(706) 554-7582,,,3867
4417,El Camino High School,2,0,(650) 877-8806,(650) 589-2343,sswanson@ed.co.sanmateo.ca.us,So. San Francisco USD,1380
4418,Eliot Elementary School,2,0,(207) 439-9004,(207) 439-5380,amy.rivard@rsu35.org,Maine School Ad. Dist. 35,2264
4419,Elizabeth Lane Elementary,2,0,(704) 343-5700,(704) 343-5704,marilynns.mickle@cms.k12.nc.us,Rosemary Gloege,742
4420,Elkhorn High School,2,0,(402) 289-4239,(402) 289-4383,,,3027
4421,Elkhorn Ridge Middle School,2,0,(402) 334-9302,(402) 334-9378,,,4181
4422,Elm Creek Elementary,2,0,(763) 425-0577,(763) 315-7690,,Educational Service Center ISD 279,3713
4423,Elmwood School,2,0,(708) 452-3558,(708) 452-5567,,Elmwood Park Comm. SD #401,2892
4424,Emerald Elementary,2,0,(303) 466-2316,(303) 466-2316,,Boulder Valley SD #RE2,3343
4425,Emerald High School,2,0,(864) 941-5730,(864) 941-3487,,,3492
4426,Emerson Elementary School,2,0,,,,Tulsa PS,4070
4427,Emily Gray School,2,0,(520) 749-3838,(520) 749-9668,,Tanque Verda USD #13,3780
4428,Emma Havens Young School,2,0,(732) 262-2580,(732) 262-2795,,Brick Twnshp Bd. Of Ed.,4139
4429,Emperor Elementary,2,0,(626) 548-5085,(626) 548-5090,,Temple City USD,4001
4430,Empire Elementary,2,0,(775) 283-1100,(775) 283-1190,,,3672
4431,Enfield Elementary School,2,0,(215) 233-6080,(215) 233-4688,warren_mata@springfield.k12.pa.us,School Dist. Of Springfield Twnshp.,1227
4432,Epiphany Cathedral School,1,0,(941) 488-2215,(941) 480-1565,,,3985
4433,Epiphany School,1,0,(212) 473-4125,(212) 473-4392,,,3474
4434,Estell Manor,2,0,609-476-2267,609-476-4205,ttilton@estellmanorschool.com,Estell Manor Bd. of Ed.,4951
4435,Ethel McKnight School,2,0,(609) 443-7800,(609) 443-7852,,East Windsor Bd. Of Ed. SD,3326
4436,Evangel Christian Academy,2,0,(318) 687-0757,(318) 687-0767,,,3872
4437,Evans Middle School,2,0,(706) 863-2275,(706) 868-2190,,,3513
4438,Evansville Day School,2,0,(812) 476-3039,(812) 476-4061,KMEYER@eds.evansville.net,,255
4439,Everest Academy Boys School,1,0,(248) 620-3390,(248) 620-3942,,,3500
4440,Everest Academy Girls School,1,0,(248) 620-3390,(248) 620-3942,,,3501
4441,FACES IMS,1,0,(920) 921-9610,,,,3646
4442,Fairbanks Elementary School,2,0,(520) 865-3501,,,Morenci SD #18,2825
4443,Fairview Elementary,2,0,(920) 869-6300,(920) 899-6302,,Pulaski CSD,3996
4444,Fairwinds Christian School,2,0,(323) 328-7404,(302) 328-7110,,,4201
4445,Faith Christian School,2,0,(586) 783-9630,(586) 783-9628,,,3772
4446,Faith Tabernacle,2,0,(717) 975-0641,(717) 975-9920,deborah.feaser@ftcschool.org,,601
4447,Falmouth Middle School,2,0,(207) 781-3740,(207) 321-0108,derick@mail.ms.falmouth.k12.me.us,Fallmouth PS,1351
4448,Fancy Farm Elementary School,2,0,(270) 674-4820,,,Graves Co. Bd. Of Ed.,3546
4449,Farmer Elementary School,2,0,(336) 857-3400,(336) 857-3409,,,3573
4450,Father McGivney Catholic High School,1,0,618-855-9010,618-855-9011,amy.ball@mcgivneygriffins.com,James M. Scholz,4750
4451,Father Yermo Elementary,1,0,(915)533-4693,,gflores003@elp.rr.com,,4804
4452,Fausey Elementary School,2,0,(413) 263-3314,(413) 781-6973,,West Springfield PS,2975
4453,Fayette Academy,2,0,(901) 465-3241,(901) 465-2141,,,2065
4454,Fellowship Christian High School,2,0,(770) 993-1650,(770) 993-9262,,,3197
4455,First Academy,2,0,(352) 787-7762,(352) 232-1773,,,3710
4456,Fishburn Avenue Elementary,2,0,(323) 560-0878,(323) 560-6391,,,3888
4457,Fishers High School,2,0,(317) 915-4290,(317) 915-4299,eingwersen@hse.k12.in.us,Fishers High School,3929
4458,Florence A. Smith School #2,2,0,(516) 678-7557,(516) 678-6513,,Oceanside USFD,3427
4459,Florosa Elementary,2,0,(850) 833-4381,(850) 833-4391,,,3615
4460,Foothill Country Day School,2,0,(909) 626-5681,(909) 625-4251,mconroy@webb.org,,1715
4461,Foothill High School,2,0,(925) 461-6600,(925) 461-6633,mhailey@pleasanton.k12.ca.us,Pleasanton USD,1377
4462,Foothill Ranch Elementary,2,0,(949)470-4885,(949) 586-9982,grossa@svusd.org,Saddleback Valley USD,4301
4463,Forest Hills Central High School,2,0,(616) 493-8700,,,,4187
4464,Forest Street Elementary,2,0,,,,Orange Bd. Of Ed.,3869
4465,Forked River School,2,0,(609) 971-2080,(609) 242-1081,ablatt@laceyschools.org,Lacey Township Bd. Of Ed.,2779
4466,Fort Bend Baptist Academy High School,2,0,(281) 263-9175,(281) 263-9199,,,3018
4467,Fort Caspar Academy,2,0,(307) 577-4531,(807) 577-4534,,Natrona CSD#1,3800
4468,Fort Payne High School,2,0,(256) 845-0535,256-845-7868,bhechler@farmerstel.com,Fort Payne High School,3930
4469,Fox River Grove Middle School,2,0,847-516-5101,,bebberj@dist3.org,Eric Runck,4896
4470,Franciscan Academy of Lourdes University,1,0,419-885-3273,419-882-5653,jkuohn@rockets.utoledo.edu,,4916
4471,Franklin Elementary,2,0,(816) 415-5440,,,Liberty PSD #53,3392
4472,Franklin Park,2,0,(239) 332-1969,(239) 337-1127,,SD of Lee County,3978
4473,Freedom 7 Elementary School,2,0,(321) 868-6610,(321) 868-6615,,,4126
4474,Freeman Kennedy School,2,0,(508) 528-1266,(508) 541-5495,teague@norfolk.k12.ma.us,Norfork PS,999
4475,Fremont Elementary,2,0,(920) 446-2231,(920) 446-2347,,SD Weyauwega-Fremont,4011
4476,Fremont Middle School,2,0,(641) 933-4211,(641) 933-4123,laurie.bennett.gpaea.k12.ia.us,,3963
4477,Frenchtown Junior High School,2,0,(406) 626-2650,(406) 626-4571,,Frenchtown School District 40,1084
4478,Fresno Christian School,2,0,(559) 297-9464,(559) 299-1051,,,2449
4479,Friendship Elementary,2,0,(770) 932-1223,(770) 932-2162,,Hall Co. Bd. Of Ed.,2740
4480,Front Range Christian School,2,0,303-979-4582,,cclark@frcs.org,Carol Clark,4669
4481,Front Range Christian School,2,0,(303) 979-4582,,,,3903
4482,Fultondale Elementary,2,0,(205) 379-3450,(205) 379-3495,,,4103
4483,G.W. Carver Elementary,2,0,(540) 387-2492,,,,3751
4484,Gaffney High School,2,0,(864) 206-2100,(864) 902-3628,,,3973
4485,Galena High School,2,0,(775) 851-5630,(775) 851-5607,,,3511
4486,Galveston Catholic School,1,0,(409) 765-6607,(409) 765-5154,,,4038
4487,Gardenhill Elementary,2,0,562-944-6128,562-944-8188,lclock@nlmusd.k12.ca.us,,4574
4488,Gardenhill Elementary,2,0,(562) 944-6128,(562) 944-8188,,,4036
4489,Garfield Elementary,2,0,(314) 493-0740,(314) 493-0770,,Normandy SD,3873
4490,Garfield Elementary School,2,0,(734) 744-2715,(734) 744-2717,,,3268
4491,Gateway Academy,1,0,(636) 519-9099,(636) 519-1621,,,4122
4492,Geddes Community School,2,0,(605) 337-3382,(605) 337-3383,,,3375
4493,Gehlen Catholic School,1,0,712-546-4181,712-546-9384,ckessenich@gehlencatholic.org,,4895
4494,General Mitchell School,2,0,(414) 769-2370,(414) 769-3006,genmit@execpc.com,Sch. Dist. Of Cudahy Bus. Office,767
4495,General Nash,2,0,(215) 368-2407,(215) 368-7804,,North Penn SD,3744
4496,George Jenkins High School,2,0,(863) 648-3566,(863) 648-3573,,,2082
4497,George R. Martin,2,0,(508) 336-7558,(508) 336-0309,,,3619
4498,George Southard Elementary School,2,0,(716) 478-4770,(716) 478-4775,,Lockport CSD,3509
4499,Georgetown Prep. School,2,0,(301) 214-1284,,,,3954
4500,Gilford Elementary School,2,0,,,,Gilford SD,3740
4501,Gilmour Academy,2,0,440-473-8160,,gajdal@gilmour.org,Kathy Rini,4829
4502,Gilmour Academy,1,0,440 684 4544,,merkelm@gilmour.org,,4355
4503,Gilmour Academy Lower School,2,0,(440) 473-8160,(440) 473-8157,,,3437
4504,Glasgow Christian Academy,2,0,(270) 651-7729,(270) 651-6811,,,3341
4505,Glen Ridge High School,2,0,(973) 429-8300,(973) 429-3531,,Glen Ridge Bd. Of ED.,3734
4506,Glenbrook Elementary School,2,0,(920) 822-6029,(920) 822-6023,,Pulaski CSD,3994
4507,Glenville School,2,0,(203) 531-9287,(203) 532-0179,,Greenwich PS,3363
4508,Glenwood High School,2,0,(740) 456-4559,(740) 456-5252,dmauk@nbhs.scoca.ohio.gov,Brd. Of Ed. New Boston SD,112
4509,Glenwood West Elementary,2,0,(712) 527-4886,,hansens@glenwoodschools.org,Glenwood Community SD,4141
4510,Gloucester Catholic High,1,0,(609) 456-4400,(609) 456-3599,aheim@gchsrams.org,,488
4511,Good Shepherd Academy,1,0,(973) 667-2049,,,,3981
4512,Gordon Tech College Prep,1,0,7735393600,7735399158,jmoor@gordontech.org,KellyJones,4934
4513,Gordon Tech College Prep,1,0,7735393600,7735399158,jmoor@gordontech.org,Kelly Jones,4933
4514,Governor's Ranch Elementary,2,0,(303) 982-4625,(303) 982-4626,,,2020
4515,Granite Hills High School,2,0,(619) 593-5500,,,Grossmont UHSD,3311
4516,Grantham Village School,2,0,(603) 863-1681,,,,3345
4517,Granville Christian Academy,2,0,(740) 587-4423,(740) 587-1266,,Granville Exempted Village SD,2703
4518,GRAPC Engineering and Biomedical School,2,0,(616) 742-2077,(616) 233-2584,,,3543
4519,Great Falls ECS,2,0,(406) 268-6474,(406) 268-6767,,Great Falls PS,4169
4520,Greater Area Nanticoke School,2,0,(717) 735-2770,(717) 735-1352,gorn@epix.net,Nanticoke ASD,1922
4521,Green Springs School,2,0,(419) 639-2902,(419) 639-0068,,Clyde-Green Springs Bd. Of Ed.,3828
4522,Greenbriar West Elementary,2,0,(703) 633-6703,(703) 633-6797,,,1704
4523,Greenbrook School,2,0,(732) 297-2480,(732) 940-2028,,,4195
4524,Greensburg Central Catholic Jr. High,1,0,724-834-0310,,kgorr@gcchs.org,,4684
4525,Greentown Elementary,2,0,(330) 497-5645,(330) 966-0801,,North Canton CS,3665
4526,Gregory Portland High School,2,0,(361) 643-2538,(361) 777-4272,jmonk@g-pisd.org,Gregory Portland ISD,303
4527,Gregory Portland Jr. High School,2,0,(361) 643-2552,(361) 643-3187,kcarver@g-pisd.org,,4280
4528,Grey Nun Academy,1,0,(215) 968-4151,(215) 860-7418,,,3916
4529,Grissom High School,2,0,(256) 428-3000,(256) 428-8001,,,3523
4530,Grosse Ile High School,2,0,(734) 362-2400,(734) 362-2496,,Grosse Ile Township School,3820
4531,Grove Park Elementary School,2,0,(336) 570-6115,(330) 570-6205,,Alamance-Burlington School System,3567
4532,Guardian Angels School,1,0,513-624-3141,,srowekamp@gaschool.org,Guardian Angels School,4995
4533,Guerin Catholic School,1,0,(317) 582-0120,(317) 582-0140,,,3836
4534,Gurnee Grade School,2,0,(847) 249-6253,,,,3581
4535,Hagg Elementary,2,0,(320) 669-4424,(320) 669-4828,,,3844
4536,Hales Corners Elementary,2,0,414-525-8800,414-525-8801,croth@whitnall.com,Rene Freyer,4613
4537,Hamilton Southeastern High School,2,0,(317) 594-4190,(317) 594-4199,njackson@hse.k12.in.us,HSHS Math Team,1933
4538,Hampden Meadows School,2,0,(401) 247-3166,,,Barrington Public Schools,2274
4539,Hampton Academy Jr. High School,2,0,(603) 926-2000,(603) 926-1855,cleach@sa21.k12.nh.us,School Administrative Unit No. 21,1291
4540,Hampton Bays High School,2,0,723-2110 ext 3106,,rsweeney@hbschools.us,Robyn Sweeney,4679
4541,Hampton Bays High School,2,0,(516) 723-2110,(516) 723-2120,eprice@hbschools.us,Hampton Bays UFSD,2441
4542,Hampton Cove Elementary,2,0,(256) 428-7180,(256) 428-7181,,,3624
4543,Hampton High School,2,0,(423) 725-5200,(423) 725-5204,,,3793
4544,Hand Middle School,2,0,(803) 343-2947,(803) 733-6173,lacikian@yahoo.com,,763
4545,Hansen Elementary,2,0,(360) 596-7400,(360) 596-7401,,,4066
4546,Hanson Membrial High School,2,0,337-828-3487,337-828-0787,bhbroussard@hansonmemorial.com,,4856
4547,Hapeville Elementary School,2,0,(404) 669-8220,(404) 669-8226,,,3583
4548,Harbour View Elementary,2,0,(714) 846-6602,(714) 377-0952,mseverin@ovsd.org,Ocean View SD,3817
4549,Harding Academy,2,0,(501) 279-7201,(501) 279-7213,,,3990
4550,Harmony Elementary,2,0,(706) 253-1840,(706) 253-1845,,Pickens Co. Bd.of Ed.,4162
4551,Harris Elementary School,2,0,(317) 467-6731,(317) 467-4676,,,3934
4552,Harrisburg Academy,2,0,(717) 763-7811,(717) 975-0894,innerst.d@harrisburgacademy.org,,1694
4553,Harrisburg Academy,2,0,717-763-7811,,robertson.b@harrisburgacademy.org,Kevin Muirhead,4698
4554,Hartford Middle School,2,0,(515) 989-0316,(515) 989-3897,,Carlisle CS,3301
4555,Harvard Westlake,2,0,(818) 487-6538,,,,3720
4556,Hasbrouch Heights High School,2,0,(201) 288-3971,(201) 288-2083,,Hasbrouck Heights Bd of Ed.,3503
4557,Hassan Elementary,2,0,(763) 274-7233,(763) 274-7231,elaine.horrmann@elkriver.k12.mn.us,ELk River MN District,4241
4558,Haun Elementary,2,0,(469) 752-1600,(469) 752-1601,,,4058
4559,Hawkins Middle School,2,0,(615) 824-3456,(615) 264-6003,,,3402
4560,Hawthorne Christian Academy,2,0,(973) 423-3331,,,,3558
4561,Head Magnet MIddle,2,0,615-329-8160,,fwatkins@magnolia1.net,Fran Watkins,4607
4562,Head Magnet Middle School,2,0,(615) 329-8160,,,,3951
4563,Hebrew Academy of Cleve,2,0,(216) 691-5838,(216) 691-1448,,Beachwood CSD,3696
4564,Hebron Elementary,2,0,(219) 996-4181,(219) 996-7194,,MSD of Boone Twp,1107
4565,Hebron Middle School,2,0,(219) 996-2171,(219) 996-2172,,,3114
4566,Helias High School,1,0,573.230.2525,573 2302525,bhake@heliascatholic.com,Helias High School - Matt Zeitz,4565
4567,Hellgate Elementary,2,0,(406) 549-6109,(406) 728-5636,davidb@hawk.hellgate.k12.mt.us,Hellgate Elem. SD No. 4,1742
4568,Herbertsville School,2,0,(732) 262-3080,(732) 458-5252,,Brick Twnshp Bd. Of Ed.,4133
4569,Heritage Elementary,2,0,(619) 421-7080,,,,3886
4570,Hershey Elementary,2,0,(765) 589-3907,,,,4023
4571,High School for Dual Language and Asian Studies,2,0,(212) 475-4097,,,,3812
4572,High School for EBT,2,0,7183872800,7183872748,elara@ebtbrooklyn.com,Erwin Lara,4960
4573,Highland Elementary,2,0,(763) 528-4400,(763) 528-4407,,,3389
